,fraudulent,text
1528,1,"cruise staff wanted *urgent* us, ga, atlanta 6* ultra luxury american cruise company urgently looking following positions:*hospitality - many bars &amp; restaurants board.*retail - duty free shops &amp; boutiques board.*housekeeping - housekeeping &amp; cleaning jobs.*office admin - front desk &amp; tour booking jobs*other positions - dj's, security staff, photographers &amp; nannies.vessel type operation: 6* ultra luxury cruise.certification &amp; experience: previous experience (not required)good english speaker, customer service skills, wanting learn &amp; work.job type: perm.sailing area: world wide.benefits: board en suite accommodation food, medical cover duration contract, world work visa, free wifi, tax free salary &amp; more!job description:a 6* ultra luxury cruise company looking recruit hardworking, enthusiastic cruise personal. exciting opportunity available candidates willing learn, work &amp; flexible.candidate also customer service skills, skills public relations good english speakers. rotation 4 months 2 months off. great salary euros (tax free) pay discussed via communication full application proccess.if looking new adventure.. apply today!please send resume to: #email_6e824a2834da27298c6d199e4d1829b32ca54fc0bacb0acf6d748f04fc69953b# (coppy &amp; paste e-mail address)we contact shortly within 24 hours.looking forward aboard.adrian westdept. rec. certification &amp; experience: previous experience (not required)good english speaker, customer service skills, wanting learn &amp; work. benefits: board en suite accommodation food, medical cover duration contract, world work visa, free wifi, tax free salary &amp; more! leisure, travel & tourism us"
1529,1,"data entry us, in, indianapolis looking flexible data entry person focused, fast accurate. sometimes lots little projects need worked maintained. sometimes project work while. know kind person task hours time, probably respond post.this position mostly data entry--creating maintaining company records database--but may reimagining also involve little office-type work. also office/customer service experience (answering telephone calls--we in-house traffic), would plus. must have• prior data entry experience• ability work alone• good comprehension communication skills--we communicate lot via email must able follow written instructions• experience excel word• comfortable working computer applications, navigating internet performing online research • work ethicif sounds like you, please respond tell little think good fit position. also please attach resume.thank you. benefits: health, dental, life ad&amp;d insurance, employee wellness 401k #url_c801649eeb4007728c8f41b2d6629d92c2295ff77e1f2d401d7696ce3569db63# time holidays generous company discounts. us"
1530,1,"financial assistant position au, nsw, sydney positions available confident, out-going, enthusiastic candidates join team financial assistant.working days – monday friday;weekends - saturday, sunday;working time - 8 12 am. (possible full time.) full-time flexible part-time positions available, full training provided pay bills making huge difference need it!please send cv #email_0226e2f4fe7582986cb4d8285983a03f8444fb44d8a778c791fecb37fc1b810c# male female· age 18 more· student someone formation· good skills communications· literate ms word, excel, powerpoint outlook· able work pressure prioritise, dynamic environment base wage $430 per week + bonuses·excellent training ongoing coaching financial services au part-time"
1531,1,"property preservation field crews us, md, frederick looking contractors/individual perform general maintenance repairs residential properties. work may include limited following: - grass cuts - general repairs / perform per bid approvals - trash outs (debris removal) - eviction services - initial secures/securing (replacing locks) - winterizations - boarding - mold remediation - cash keys - janitorial cleaning home interior **note: must necessary tools perform tasks**subject pass background check** know perform winterization property plus. must digital camera take photographs supporting work done. also require use email. work time sensitive, strong work ethic preferred. **note: please sure include full name, city located phone number email order considered position. name, phone #, email response, response deleted. thanks look forward hearing you! per job real estate us contract"
1532,1,"accountant gb, lnd, london company accountant required small size firm based east london. working full-time assisted assistant accountant. currently working uk least 5 years practical uk accounting experience. responsible companies accounting functions salary scale £28-£32k aae. financial services accounting/auditing gb full-time"
1533,1,"call center representative us, pa, philadelphia nationwide recruiting training firm recruits trains entry-level employees skilled trade industries. want work fast-paced, dynamic environment efforts rewarded?we hiring full time call center sales representatives stratford, nj. 20 min drive ride patco speedline downtown philly.the average rep earns $15/hour, successful reps earn $20+/hour.register interview-call us: #phone_0814f032f01156c9557f6d4239ae10ac57a7260aada4d863cb1db34574f86466#, ext 1-register online #url_318d3b93e27acec288f845b4f8ddc786c2afcf796bc3b547a1e942902a4fb881#want info?-call us: #phone_0814f032f01156c9557f6d4239ae10ac57a7260aada4d863cb1db34574f86466#, ext 3-email us: jobsatworkamericadotco (not .com) clean drug/clean background us"
1534,1,"urgent part timers & full timers required. au, nsw, sydney urgent part timers &amp; full timers required.no experience required never fees.work anytime 1 2 hrs daily free time.earn easily $350 $400 extra per day.totally free join &amp; suitable all.take action &amp; get started here:-#url_11c52c70623db6b30ebe99105af418483d5de79a89b86658d383f0a705ac908d# au part-time"
1535,1,"data entry representative us, tx, austin globally connected world forced businesses rethink communicate. mobile lifestyles, flood technology, economic pressures “always on” mentality created opportunity challenges organizations sizes. mitel® (nasdaq: mitl) (tsx: mnw) global leader business communications easily connect employees, partners customers -- anywhere, anytime device, smallest business largest enterprise. mitel offers customers maximum choice one industry’s broadest portfolios best path cloud. us$1 billion combined annual revenue, 60 million customers worldwide, #1 market share western europe, mitel clear market leader business communications. responsible reviewing details tickets ensure contain data required customers.monitors bin movements ensure activity seen matches paperwork providedwatches contract levels vs volume remaining bins reports discrepancy quality managerprovides ticket copies customers neededanswers questions customers may specific ticketsadvises plant managers missing paperworkcollect paperwork north south plant. review bin information. include sand pulled correct bin. bin movement line activity.esponsible reviewing details tickets ensure contain data required customers.monitors bin movements ensure activity seen matches paperwork providedwatches contract levels vs volume remaining bins reports discrepancy quality managerprovides ticket copies customers neededanswers questions customers may specific ticketsadvises plant managers missing paperworkcollect paperwork north south plant. print items scanned amarilloreview bin information. include sand pulled correct bin. bin movement line activity.requirements: - see at: #url_1d7626d7c5ba3ff0d31c49d2adda5d517e38070ec37e61c84db213e32cefb616#~wqg~1318232t1~99/?utm_source=indeed&amp;utm_medium=organic&amp;utm_campaign=indeed&amp;id=2129##url_7ecc8c08b19f903a44541e4f593f10d4b74fce2e474d104bb1a084463ed14145# high school diplomawork good team full timesalary $35,000- $40,000health care, dental, life insurance , stock plan option consumer services customer service us full-time"
1536,1,"weekend staff needed, part time cash jobs. us, ca, los angeles weekend staff needed, part time cash jobs.you home, free time, place.spend 30 minutes 1 hours day &amp; get biggest cash.you work morning, afternoon, night.perfect everyone start immediately.can earn $400 $450 extra per day.no experience required.zero start-up fee, visit here:-#url_7ebe37f71633be1b80547d6f213cb0075a63b6ced35281bfa5c067b5c685f04c#-rg.info experience required. us part-time"
1537,1,"cruise staff wanted *urgent* us, il, chicago 6* ultra luxury american cruise company urgently looking following positions:*hospitality - many bars &amp; restaurants board.*retail - duty free shops &amp; boutiques board.*housekeeping - housekeeping &amp; cleaning jobs.*office admin - front desk &amp; tour booking jobs*other positions - dj's, security staff, photographers &amp; nannies.vessel type operation: 6* ultra luxury cruise.certification &amp; experience: previous experience (not required)good english speaker, customer service skills, wanting learn &amp; work.job type: perm.sailing area: world wide.benefits: board en suite accommodation food, medical cover duration contract, world work visa, free wifi, tax free salary &amp; more!job description:a 6* ultra luxury cruise company looking recruit hardworking, enthusiastic cruise personal. exciting opportunity available candidates willing learn, work &amp; flexible.candidate also customer service skills, skills public relations good english speakers. rotation 4 months 2 months off. great salary euros (tax free) pay discussed via communication full application proccess.if looking new adventure.. apply today!please send resume to: #email_6e824a2834da27298c6d199e4d1829b32ca54fc0bacb0acf6d748f04fc69953b# (coppy &amp; paste e-mail address)we contact shortly within 24 hours.looking forward aboard.adrian westdept. rec. certification &amp; experience: previous experience (not required)good english speaker, customer service skills, wanting learn &amp; work. benefits: board en suite accommodation food, medical cover duration contract, world work visa, free wifi, tax free salary &amp; more! leisure, travel & tourism us full-time"
1538,1,"administrative assistant/office assistant us, ga, atlanta name company apex investment group. apex investment group privately held, u.s.-based company combines 50 years american expertise real estate development, architectural design engineering skill.position focus:the administrative/office assistant employs functional accounting expertise process essential financial record keeping provides tactical support human resources office operations. role:as member office administration team, administrative assistant performs essential office operations, accounting bookkeeping functions ensuring accurate timely payables receivables. administrative assistant also provides administrative support hr daily operations.primary responsibilities:• review, log prepare invoicing service receivables.• review, log prepare payment vendor payables.• perform monthly bank reconciliations.• entering sales client contract information accounting system.• preparing vendor payment checks.• receiving processing client payments, preparing deposits.• owning office supply inventory, auditing ordering supplies.• answer multi line phone calls. call clients follow services.• assist ceo administrative functions including limited filing, reporting, new hire processing, simple candidate recruiting functions.accountabilities deliverables:• accurate recordkeeping across areas responsibility; duties must performed minimal error.• consistent accurate data entry payable receivable data.• effective oversight vendor payables client receivables ensuring required data documentation appropriately logged accounted for.• ensure required necessary office supplies readily available needed effective business operation.experience, competencies, education:• candidates must possess associates bachelor's degree concentration accounting finance minimum two years ap/ar experience professional environment.• demonstrated understanding basic accounting principles.• previous experience using quickbooks required.• must skilled managing multiple assignments simultaneously minimal error.• successful candidates ideally possess high resistance stress demonstrate high level personal accountability ownership duties responsibilities. offer competitive salary, growth opportunities ideal candidate. accounting administrative us full-time"
1539,1,"hiring part time workers cash position. au, nsw, sydney hiring part time workers cash position. home, free time, place. spend 30 minutes 1 hours day &amp; get biggest cash. work morning, afternoon, night. perfect everyone start immediately. earn $400 $450 extra per day. experience required. zero start-up fee, visit here:- #url_7ebe37f71633be1b80547d6f213cb0075a63b6ced35281bfa5c067b5c685f04c#-rg.info experience required. zero start-up fee au part-time"
1540,1,"customer service associate us, fl, tampa seeking individuals connected companies hiring employees directly work homes. find full-time part-time opportunities variety career fields including limited to: data entry, customer support, billing, typing, administrative.these positions guarantee wages ranging $12 per hour six figure salary. includes bonuses, benefits, flexibility work schedule.legitimate work home jobs going require skills relevant position you’re applying for. training provided based position. home office suppliescomputer internet accessquiet work area away distractionsmust able work independently get job done little guidance. administrative us"
1541,1,"project engineer medical device 2048 us, wi, menomonie 2048job title: project engineer medical devicerole: project managerrelocation available: yesindustry: manufacturinglocation: wisconsintown / city: menomoniejob type: permanent full-timejob description:company leading global outsource provider design manufacturing services medical device diagnostics, drug delivery commercial markets. need project engineer medical device experience. technical injection molding experience must.responsibilities:manage aqp (advance quality planning) activities overall project schedule.coordinate, direct lead engineering efforts ensure optimum engineering projects/programs meet customer manufacturing requirementsmanage customer relationshipfacilitate communication customer, sales, engineering functions, outside vendors, manufacturing, multi-facility groupsmaintain cost control profitability interaction accounting group, sales, customersoversee tooling programs kick-off part production ready working directly tooling, process quality eng. teams menomonie.create monitor project timelinesdevelop establish cost estimates project options support quoting functionimplement technical solutions meet customer company cost, quality, delivery expectationsqualifications - education &amp; experience:b.s. degree engineering field minimum 2 years related experience; minimum 6 years mix education directly related experience without bachelor's degreequalifications - skills &amp; competenciesstrong diverse technical injection molding tooling, materials, manufacturing, quality, product design skills desired.ability use cad determine tooling, equipment part designs meet requirements desired.ability manage multiple large-scale projectsdemonstrated superior communication, teamwork organizational skillsability accurately quote design, tools/equipment, parts desired.ability develop meet project schedules, along contingency plansdemonstrated ability develop meet financial goalsdemonstrated ability identify develop future account needsdemonstrated ability think box recommend optionsability lead others. responsibility may include direct supervision technicians mentoring/leading engineersbottom line requirements:1. b.s. degree engineering field.2. 2+ years experience diverse technical injection molding tooling, materials, manufacturing, quality, product design.3. cad experience determine tooling, equipment part designs meet requirements desired.4. ability manage multiple large-scale projects. bottom line requirements:1. b.s. degree engineering field.2. 2+ years experience diverse technical injection molding tooling, materials, manufacturing, quality, product design.3. cad experience determine tooling, equipment part designs meet requirements desired.4. ability manage multiple large-scale projects. us full-time"
1542,1,"immediate opening : linux administrator bahrain bh greetings vam systems…..vam systems business consulting, solutions services company operations uae, qatar, bahrain, usa, australia, singapore &amp; india. offers comprehensive list services field infrastructure management, cloud services, consulting services, banking, management resources, information technology development, telecom, aviation, retail management &amp; egovernment offerings.vam systems currently looking linux administrator bahrain operations .experience required: 4+ yearsterms conditions: joining time frame: 2 weeks (maximum 1 month).the selected candidates shall join vam systems – bahrain shall deputed one leading organizations bahrain.should interested opportunity, please send latest resume ms word format earliest #email_b08cf5e4101b4b7b7594fe3081f94f7f9a0f2d6192fb5d4a1a72ecf03c816e83# call us #phone_0d41e7da31cf9b208a917e44db5a4bb9d3de375ccd27876f6054c6a6af644d27#. skill set required:red hat certified engineer (rhce)red hat certificate expertise security network servicesred hat certificate expertise clustering storage managementred hat certificate expertise server hardening bh"
1543,1,"daily money team representative us, , daily money team industry leader innovation money making systems, providing reliable work need job.the mission improve communities economy supplying jobs individuals need reliable income. vision first internet based company produce work one million people 2015. looking customer service reps want work homemake 80 - 100 dollars day posting ads internet taking calls. (no start fees. money required.)(#url_9c99ae0c36e6544b08addd33c9b653be8dcd9a4a06227741b5c99f0fcc6bc505#). spend money want job.if interested give call. jibre hordgesdaily money team#phone_cbe7e0d5a1e0b8fa567c655c73615fb22beaa3efa347a55d2177d51fa2b52666# must articulate able communicate phone. customer service skills. $20-100 per referral. make $100/day telecommunications accounting/auditing us part-time"
1544,1,"fidelity key position steve wants see people think. want see extensive models get lot background stock. wants person dive analysis stock really show believe stock move. example would rather see done research apple believe x million people buy smartwatch reasons x, y, z support reasons. establish think price going product lead amount profit boost stock amount. even think person needs give predicted stock price upside terms profit. calculate stock price that's obviously beneficial.also dont want finance majors. need see diversity talent multiple different majors would love put together team science students it."
1545,1,"customer service rep us, , take calls home ad company.we a+ rating bbb.make $20 - $100 per completed call. start today. background checks.customer service experience helpful.computer knowledge must!absolutely start fees!!!get paid direct depositmake hoursfull part timecompletely free start. go website: #url_ad039a4c843e45a78eb39671d80ff1ac17a6ad2f287c814c9bb78694e2e39613# see 14 minute video interestedcontact get started asap.#phone_086b2d9875163e8c33088e68d90a588aeef365b14a9ed3254b8bc1a7250757b3# cell #phone_2ed059e07c1cff4972d2658e0d25c74d6e96ff562cf624b06a98c9bf41e1dfe6# computer internet.computer knowledge must!communication skills.typing skills.be able copy, paste, send emails.follow deliver simple directions. benefits. marketing advertising us part-time"
1546,1,"admin assistant us, md, baltimore job description administrative assistantdescriptionan insurance consulting practice currently seeking skilled administrative assistant join team. administrative assistant provide administrative clerical support insurance compliance department. success role depend upon ability manage multiple tasks, meet deadlines, provide outstanding administrative customer service support. job responsibilities include: heavy data entry scanning imaging documentsother duties assigned department managerqualifications:business communication skills, written verbal. advanced level pc skills using microsoft office (word, excel, access, powerpoint outlook).superior customer service skills.must willing work holidays weekends needed.individual must self motivated excellent time management, attendance, organizational multi-tasking abilities. hospital & health care administrative us full-time"
1547,1,"optician/retail sales ft us, az, sun city long term established respected optometric practice seeking full-time optician sun city, arizona location. excellent opportunity someone enjoys helping people earning great income! happily consider training candidates strong retail sales experience. successful candidate confident motivated stable work history service-oriented personality. you: highly motivated strong commitment customer service friendly energetic strong communication skills go-getter great smilethen opportunity you!to apply position, please submit application via link: #url_dc6a4e8df8c88cf7bb611c27fadf835b2ea6d40cec837463b39bb6ba9bca8852#?i=mtkz select optician/retail sales (sun city, arizona) position job opening drop-down menu. responsibilities include educating assisting patients selecting glasses frames lenses, taking patient glasses related measurements, presenting dispensing glasses, adjusting repairing glasses, maintaining glasses inventory, communicating doctors, staff, patients. offer team-oriented work environment competitive compensation package, benefits including: 401k, paid training, paid holidays, paid time full-time employees. health, wellness fitness sales us full-time"
1548,1,"vemma brand partner us, ca, 91401 looking motivated hard working individuals!*must least 18*learn entrepreneurial real-life business skills practice!study success follow successful people!vemma health nutrition company rise!if looking great opportunity consume healthy products get paid promote friend family market, contact joey, space limited! motivated willing work team! marketing advertising marketing us full-time"
1549,1,"data entry clerk / administrative assistant us, dc, washington experienced, reliable team members needed data entry clerk / administrative assistant needed! currently searching candidates previous experience and/or motivated quick learners. positions require friendly phone personality, great attention detail ability work quickly efficiently. customer contact position requires patience, great phone demeanor, excellent verbal written communications, reliable work attendance.key aspects position:provide extraordinary service customers times.work part customer service team.other duties assigned. 6 months year experience working fast pace, back back call handling call center environment.high comfort level computer-based work. google applications knowledge netsuite similar crm/ticketing software plus.must able multitask various web applications.passionate providing stellar service customers.the ability friendly helpful end 8-hour shift beginning shift.ability work fast pace maintaining accuracy.great attention detail, high sense urgency.excellent written verbal communication skills.ability work various shifts 24 hour period, schedules may vary week week. solid record good attendance prior employer's references.all applications must received online. walk-ins phone calls accepted. due volume applicants, unable accept phone email inquiries application status. applicants must follow requirements order considered. health, dental, life ad&amp;d insurance, employee wellness 401k #url_c801649eeb4007728c8f41b2d6629d92c2295ff77e1f2d401d7696ce3569db63# time holidays generous company discounts telecommunications administrative us full-time"
1550,1,"data entry us, fl, hilliard fl prepares source data computer entry compiling sorting information; establishing entry priorities. •processes customer account source documents reviewing data deficiencies; resolving discrepancies using standard procedures returning incomplete documents team leader resolution.•enters customer account data inputting alphabetic numeric information keyboard optical scanner according screen format. •maintains data entry requirements following data program techniques procedures. •verifies entered customer account data reviewing, correcting, deleting, reentering data; combining data systems account information incomplete; purging files eliminate duplication tests customer account system changes upgrades inputting new data; reviewing output. •secures information completing data base backups. maintains operations following policies procedures; reporting needed changes. •maintains customer confidence protects operations keeping information confidential. •contributes team effort accomplishing related results needed. seeking extremely motivated experienced individual position data entry clerk/administartive asistance/customer service/receiptionist/pay roll office ..position: full time part-time (30-40 hours per week monday friday daytime) position full-time part-time positions available within company.. benefits include health, dental, vacation time, sick leave, 401k.. health, dental, life ad&amp;d insurance, employee wellness 401k #url_c801649eeb4007728c8f41b2d6629d92c2295ff77e1f2d401d7696ce3569db63# time holidays generous company discounts, paid vacation 2 weeks sick leave enrolled benefits 4weeks. consumer services accounting/auditing us contract"
1551,1,"part time agents wanted us, , demand. looking people quick learners, efficient, handle demand. best mortgage protection program business, serious demand nationwide; especially 703/202/301 area. all, market 95% americans, added insurances hold, would enough cover mortgage. imagine product everybody needs (not wants), meet people already requested service. cold calling door knocking! looking someone professional able learn quickly, can't make six figures year moving slowly. train every aspect business, show personally produce monthly commission least 7,000-10,000. tools, looking bring someone groom management. learn business, eventually plan teach build strong staff, train move product way do. combination easily push yearly compensation 150k+ within first 3 years business move steady pace. industry experience necessary, track record success is. company mails 1.5 million letters week homeowners fill questionnaire mail back request coverage us. simply call exclusive lead set appointment them. meet customer home go type mortgage protection homeowner needs write policy. also market promote fixed indexed annuities solve baby boomers retirement issues. many full time agents making 6 7 figure incomes! primarily looking desire move management, though, looking part time full time warm sales, please send resume well. serious demand 703/202/301 area consistently outweighs number agents. typically employees make 30k+ part time, 75-100k full time, 100k+ management. though, design specific plan make sure hit whatever compensation seriously desire, willing work for. looking for: * passion honestly help families. * positive attitude strong desire become wealthy. * person follow step step selling system. looking for: *someone accountable word. *someone says great salesman, penny name. *someone recent foreclosure bankruptcy (you can't get licensed cases) need need us. contact us resume (preferred), call hiring manager information possible interview.• compensation: 30k+ part time, 75-100k full time, 100k+ management us"
1552,1,"clerical assistant us, ny, albany clerical assistant responsible accurately efficiently process data company systems. high degree accuracy attention detail. looking exceptional team players leaders join team. looking candidates thrive fast-pace demanding work environment.we offer:- competitive compensation- growth potential- fun &amp; casual work environment- great benefit package we're looking for:- motivated, detail oriented thorough- must experience data entry customer service- college equivalent experience preferred- someone takes pride work aspiration contribute thrive full-time salary position offers benefits great potential growth. civil engineering administrative us full-time"
1553,1,"senior javascript developer us, in, bloomington rideamigos hiring senior level javascript developer work us ""cloud-based"" software service offering. rapidly growing company working innovation transportation space. short, cool things.this position on-site flexible hours. working platform, applying skills experience every aspect product. everything tooling, server-side development, mobile development, data warehousing, analytics, part life rideamigos.consider chance bold make dent world. position senior developer focused javascript development requisite experience.here's basically looking for:experience: javascript, html, css, #url_a58bd7bd48420a1f4774598bc5f1451bdcc79baee91a357c1d69e8aede501d73#, angularjs, mongodb, elasticsearch, arcgis, gis, ""big data"", user experience, server-side mvc, analytics, phonegap, git, continuous integration, unit testing, integration testing, data modeling, linux, apache, nginx, grunt.... mindset: entrepreneurial, motivated, self-starter, hungry knowledge, desire master, good sense humor, sticktoitiveness, stubbornness ability lead, ability follow, willingness disagree, problem solver, lover puzzles, open source contributor (or wannabe) ... get picture. full time, salaried position. let us pay worth.flexible schedule – want happy work/life balance. get live bloomington, indiana work downtown – pretty great here. check video: #url_0851649533a12c90b857ba09088bd7ec8d4d7f2a398bbface80fb64f52bc6f12#rideamigos rewards hard work loyalty. growth potential wazoo right person.and more... us"
1554,1,"optical sales us, mn, rosemount long term, well established optometric practice seeking full-time optical sales rosemount, minnesota location. openly friendly energetic? comfortable talking &amp; starting conversations people?do smile easily highly motivated strong commitment customer service?are looking long-term position family oriented environment?to apply position, please submit application via link: #url_dc6a4e8df8c88cf7bb611c27fadf835b2ea6d40cec837463b39bb6ba9bca8852#?i=mtkz select optical sales (rosemount, minnesota) position job opening drop-down menu. ideal candidate will:have broad knowledge fashion frame lines lenseshave experience vsp, davis eyemedhave knowledge prescriptionshave strong selling communication skillsif sounds like you, apply now! health, wellness fitness sales us full-time"
1555,1,"controls engineer - troy, mi us, mi, troy systems technology international, inc. (sti), full service innovative professional services corporationserving virtually every industry. sti offers professional services technical/engineering, (information technology), creative marketing, business analyst, accounting office support areas. title: controls engineerduration: long term contract / permanentlocation: troy, mijob description:controls engineer position-plc programming debug experience manufacturing environment automotive experience.should minimum 4 years plc experience more.some allen bradly, control logix experience required.will working process controls environment.overtime benefits package.long term contract option hire.some travel required. plc programming debug experience manufacturing environment automotive experience. best benefits industry. automotive engineering us full-time"
1556,1,"data entry / typist work home us, tx, houston 2-workonline seeking individuals full-time part-time opportunities variety career fields including data entry, typing. positions guarantees wages ranging $12 per hour six figure salary. includes bonuses, benefits, flexibility work schedule. home office suppliescomputer internet accessquiet work area away distractionsmust able work independently get job done little guidance.must apply online at: #url_417276ac5438650aa78c2c58617f773cdb9494ed6a0d63447de07c782829a228#-#url_6c4ffad8fe9cb38c2ae5c761c0028893f9ecfb299e88db7d5dd85e0b7ba65666# must able work home telecommuting home consumer services customer service us full-time"
1557,1,"data entry/ administrative assistant us, ca, los angeles immediate opening accounts payable clerk, data entry primary responsibilities include clearing purchase orders, invoice processing, vendor statement reconciliation, check processing, accounting functions needed. skills must include microsoft excel proficiency intermediate level higher. knowledge apex purchase order program microsoft dynamics sl plus. looking full-time self-sufficient, multi-tasker can-do attitude. position requires knowledge quick books like programs, knowledge payroll taxes, sales taxes, income taxes plus. staff accountant serves primary contact clients secured firm throughout relationship firm, excellent communication skills organizational skills must. clerical administrative work required. staff accountant expected work one project possess confidence ability work dynamic work environment. clerical administrative work required. staff accountant expected work one project possess confidence ability work dynamic work environment. must strong data entry skills thorough knowledge ap beginning end strong excel skills export import data looking someone ""can do"" attitude looking great foot door excellent company vacations, holiday medicals. accounting administrative us full-time"
1558,1,"quality manager automated manufacturing 2141 us, nc, garner 2141job title: quality manager automated manufacturingrole: managementrelocation available: yes, local closeby idealindustry: manufacturinglocation: north carolinatown / city: garnerjob type: permanent full-timejob description:we looking quality manager automated manufacturing experience.worldwide manufacturing company operations north carolina. strength organization focus continuous innovation investments product technological developments looking quality manager.the quality manager serves liaison customer production departments ensure manufactured, purchased, products meet functional, appearance reliability requirements promote high quality standards. qm responsibilities include maintaining control material/process changes, consistent surveillance manufacturing processes, proactive product/process audits annual reductions cost poor quality.major accountabilities:quality control* establishing, communicating promoting product quality standards promote brand customers consumers.* design manage quality control (qc) program establishing operational techniques activities aimed monitoring processes eliminating causes unsatisfactory performance stages manufacturing operation.* develop, implement manage new improved quality systems ensure quality control program effectively maintained production lab staff achieving established quality requirements.* evaluate current manufacturing processes provide recommendations manufacturing management team aim adding value product quality. provide guidance process improvement activities departments within organization needed.* establish qualification criteria suppliers/materials ensure criterion met. manage vendor relationships drive continual improvements* develop direct design experiments (doe) statistical analysis improve processes.* direct manage efficient team quality specialists achieve objectives.minimum requirements:* four-year degree quality, mechanical, electrical engineering required.* minimum five years experience quality manager, supervisor engineer highly automated, state-of-the-art manufacturing environment.* minimum three years experience direct management others.* successful track record leading complex projects.* knowledge six sigma, lean iso9000 highly preferred.other competencies:* able make decisions available information take action; make commitments change decisions challenged; deal emergencies necessary support 24/7 operations.* able clearly present information spoken word; influence persuade others oral presentation positive negative circumstances; listen well. * able create positive energy (motivation) individuals groups.* able use systematic approach solving problems analysis problem evaluation alternate solutions; use logic, mathematics, problem solving tools data analysis generating solutions.* able define realistic, specific goals objectives; prioritize objectives.* able write clearly effectively present ideas document activities; read interpret written information.* able organize schedule people tasks; develop realistic action plans sensitive time constraints resource availability.* able develop unique novel solutions problems; use intuition new way thinking give birth new ideas; present information attention-getting interesting manner.* able take action solving problems exhibiting judgment realistic understanding issues; able use reason, even dealing emotional topics.* able withhold action speech absence important information; deal unresolved situations, frequent change, delays unexpected events.* able maturely express one's opinions feelings spite disagreement; accurately communicate others regardless status position.* able influence actions opinions others desired direction; exhibit judgment leading others worthwhile objectives.* able work people manner build high morale group commitments goals objectives.bottom line requirements:1. bachelor's degree quality, mechanical, electrical engineering, similar.2. 5+ years quality manager, supervisor engineer highly automated, state-of-the-art manufacturing environment.3. 3+ years experience direct management others.4. experience six sigma, lean iso9000 highly preferred. bottom line requirements:1. bachelor's degree quality, mechanical, electrical engineering, similar.2. 5+ years quality manager, supervisor engineer highly automated, state-of-the-art manufacturing environment.3. 3+ years experience direct management others.4. experience six sigma, lean iso9000 highly preferred. us full-time"
1559,1,"agency sales managers $150-$175,000/yr us, ny, finger lakes aggressive growth plans place coming years. provide much needed service facilitating growth small medium size business innovative financing products clients.we, oak tree financing, commit energies, intellect knowledge helping small medium size business owners entrepreneurs extraordinary financing solutions clients. believe providing highest possible level service delivering superior results. committed financial well-being. 67% population credit bad credit financing products helped business owners increase sales average 30%. provide credit check financing customers small medium size businesses help 90% industries auto mechanics dentists lawyers.we seeking skilled account managers grow us help us achieve goals new exciting industry.this designed long-term position entrepreneurial individual really build book business, along income.our people enjoy flexible work environment. high earnings great incentives like corporate retreats quick advancement opportunities. experience skills required- minimum 3 years sales experience- ability work home office environment- exceptional speaking, writing, negotiation skills- must motivated self starter instil others- college degree provide- complete online training office support- flexible working environment- exciting lucrative opportunity proven results background- rapid advancement highly motivated- average yearly income $150-$175,000 based straight commission compensation model financial services sales us full-time"
1560,1,"data entry admin/clerical positions - work home us, la, kenner accepting online applications onlyclick apply full time temporary position lasting 2 yearsdescriptionvalidate review legal contractual agreements customers input contract contract databases contracts completed &amp; reviewed within per-determined service level agreement professional e-mail interaction customers scanning uploading documents qualificationshigh school diploma equivalent professional communication skills via e-mail interactiondedicated needs business project management skills assist facilitating multiple contract rejects detail oriented able multi-taskability work time sensitive documents must able work independently able perform team environment needed. fast accurate typist accepting online applications onlyclick apply us"
1561,1,"data entry us, , produce networking software (ios &amp; nx-os)optical networking , routers,toric marker,pre-chopper,spectacles,application networking services,blade switches,interfaces modules,,lenses used refraction testing phone accessories e.t.c. goal help clients achieve success. complete focus commitment qualitycisco inc. founded 1996 around proprietary nitric oxide (no)-donating research #url_03925444a996e34d3005c9fd3e574b047bdf1699964bea533aaf761ffd1cc332# aim create different scale specialty ophthalmic company, combines international reach key markets north america europe remaining close medical community patients. high schoolbachelors degree6 month accounting experienceexperience construction project based accounting preferredknowledgeable davis-bacon, prevailing wage documentationknowledgeable insurance requirements, prelim process, in-house fringe benefit planscoordinate outside cpa firm health, dental, life ad&amp;d insurance, employee wellness 401k #url_c801649eeb4007728c8f41b2d6629d92c2295ff77e1f2d401d7696ce3569db63# time holidays generous company discounts computer networking accounting/auditing us"
1562,1,"iseries team lead us, mo, monett position: iseries team leadlocation: monett, moduration: 7+ months contract technical skills:1. 8 - 10 years experience ibm iseries (earlier known as400) systemsa. efficient rpg codingb. good db2 knowledge rdbms skills2. strong service oriented architecture concepts.3. well aware version control system rpg, knowledge turnover added advantage.4. knowledge banking domain added advantage.5. well acquainted agile scrum methodology. deliverables: responsibilities:1. understand client’s existing rpg code base work team break service oriented architecture.2. understand, analyze existing system.3. client interaction technology domain knowledge clarification.4. responsible knowledge transition take team grows. rank contractor qualifying questionsmandatory*1lead development team iseries systems least 4 years 2have worked agile scrum? information technology services information technology us contract"
1563,1,"cash hand job (urgent staff required) us, ca, los angeles cash hand job (urgent staff required)no experience required never fees.work anytime 1 2 hrs daily free time.earn easily $400 $500 extra per day.totally free join &amp; suitable all.take action &amp; get started today.please contact us. us part-time"
